,text,score
17895,Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 . ,1.0
17896,"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn . ",1.0
17897,"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year . ",1.0
17898,"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 . ",1.0
17899,"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn . ",1.0
17900,"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 . ",1.0
17901,Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) . ,1.0
17902,"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday . ",1.0
17903,Revenues at the same time grew 14 percent to 43 million euros . ,1.0
17904,"Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland . ",1.0
17905,"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 . ",1.0
17906,Sales of clothing developed best . ,1.0
17907,Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn . ,1.0
17908,"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 . ",1.0
17909,"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year . ",1.0
17910,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters . ",1.0
17911,That would be an increase from estimated sales of 117 million last year . ,1.0
17912,The agreement expands Tekla Structures ' scope of use to bridge design . ,1.0
17913,The aim is to increase sales by at least one fifth in 2006 . ,1.0
17914,"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year . ",1.0
17915,The company expects its net sales in 2008 to increase 5-10 % from 2007 . ,1.0
17916,The company expects its net sales in the first half of 2008 to reach the previous year 's level . ,1.0
17917,"The company is in the process of building a new fleet and has placed orders for 10 P-Max tankers of 65,200 dwt . ",1.0
17918,"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year . ",1.0
17919,The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 . ,1.0
17920,"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 . ",1.0
17921,"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent . ",1.0
17922,The firm generated sales of 187 mln eur in 2005 . ,0.0
17923,"The German company has also signed a code share agreement with another Oneworld member -- American Airlines Inc , part of US-based AMR Corp ( NYSE : AMR ) . ",1.0
17924,"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier . ",1.0
17925,The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 . ,1.0
17926,The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % . ,1.0
17927,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % . ,1.0
17928,The transaction is in line with Aspo 's strategy to expand in the Baltic Sea region and in the eastern markets . ,1.0
17929,The transactions would increase earnings per share in the first quarter by some EUR0 .28 . ,1.0
17930,"There has been some recovery of the base metals prices and increased demand for metals in China , however . ",1.0
17931,"This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide . ",1.0
17932,"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers . ",1.0
17933,Total operating revenue grew by 27.6 % year-on-year to EUR61m . ,1.0
17934,Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago . ,1.0
17935,"We also strengthen our existing partnership with Cybercom '' , says Teleste CTO Esko Myllyla . ",1.0
17936,"Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers . ",1.0
17937,"With the acquisition , the company will expand its offering to North , Central and South America , it said . ",1.0
17938,"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said . ",1.0
17939,YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets . ,1.0
17940,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent . ",1.0
17941,"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO . ",1.0
17942,"`` The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations . ",1.0
17943,1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 . ,1.0
17944,Finnish Componenta has published its new long-term strategy for the period 2011-2015 with the aim of growing together with its customers . ,0.0
17945,"Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo , in Finland . ",1.0
17946,Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million . ,1.0
17947,Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 . ,1.0
17948,Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 . ,1.0
17949,"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 . ",1.0
17950,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 . ,1.0
17951,"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology . ",1.0
17952,"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur . ",1.0
17953,EPS grew to 0.04 eur from 0.02 eur . ,1.0
17954,Exports grew 16.5 percent to 19.1 million liters . ,1.0
17955,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 . ",1.0
17956,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 . ,1.0
17957,"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 . ",1.0
17958,"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn . ",1.0
17959,HELSINKI AFX - Outokumpu Technology said it has signed a 3.5 mln eur agreement with Mongolia 's Erdenet Mining Corporation for the engineering of the first HydroCopper plant to be built at the Erdenet mine site . ,1.0
17960,"However , the proportion of the paid standing orders grew in 2009 . ",1.0
17961,"In addition to the demand in Finland , the export of lining stone products also increased . ",1.0
17962,"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 . ",1.0
17963,"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 . ",1.0
17964,"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period . ",1.0
17965,"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million . ",1.0
17966,Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million . ,1.0
17967,"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 . ",1.0
17968,"ADP News - Nov 18 , 2008 - Finnish AC drives manufacturer Vacon Oyj OMX : VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe . ",1.0
17969,Marimekko Group 's full-year net sales are estimated to increase by about 10 % . ,1.0
17970,Net sales surged by 30 % to EUR 36 million . ,1.0
17971,"Net sales went up by 1 % year-on-year to EUR 29 million , affected by the business acquisitions , realized during the previous financial period , the effect of which was EUR 5.1 million on the review period . ",1.0
17972,"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier . ",1.0
17973,Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time . ,1.0
17974,"October-December sales were 302 mln eur , or a 25.3 pct increase year on year . ",1.0
17975,"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 . ",1.0
17976,Olvi expects sales and market share to increase in the first quarter of 2010 . ,1.0
17977,Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 . ,1.0
17978,Operating profit of the Asian plants grew markedly . ,1.0
17979,"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 . ",1.0
17980,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year . ",1.0
17981,Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board . ,1.0
17982,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn . ,1.0
17983,"Profit per share was EUR 1.03 , up from EUR 0.87 . ",1.0
17984,Return on capital employed rose by 4.8 percentage points to 19.6 % . ,1.0
17985,"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday . ",1.0
17986,Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million . ,1.0
17987,Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter . ,1.0
17988,Ruukki signed the contract with Norwegian company Veidekke Entreprenor AS . ,1.0
17989,Sales in Finland rose by 3.9 % and international growth was 0.7 % . ,1.0
17990,Sales of security and system packaging increased slightly . ,1.0
17991,Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn . ,1.0
17992,"Strongest growth was seen in the new markets in Russia , the Czech Republic , and Slovakia . ",1.0
17993,"The airline has ordered nine Airbus A350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of Rolls-Royce Trent series engines , called the 1700 . ",1.0
17994,"The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper . ",1.0
17995,The company 's market share is continued to increase further . ,1.0
17996,"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 . ",1.0
17997,"The company said that its investments in the new market areas resulted in sales increase in Sweden , Poland , Russia and Lithuania . ",1.0
17998,"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo . ",1.0
17999,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier . ",1.0
18000,The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 . ,1.0
18001,"The Finnish supplier of BSS-OSS and VAS for telecom operators , Tecnotree , has received expansion orders worth a total US$ 7.3 mn for its convergent charging and next generation messaging solutions in Latin America , the company announced without specifying which operators had placed the orders . ",1.0
18002,The group 's 12-month operating profit grew 31 percent to 337.8 million euros . ,1.0
18003,"The growth in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated . ",1.0
18004,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 . ,1.0
18005,The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million . ,1.0
18006,The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m . ,1.0
18007,"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 . ",1.0
18008,The value of the firm 's forestry holdings increased by SEK 3.6 bn . ,1.0
18009,"This new deal has strengthened the partnership from Telemig Celular and Tecnomen , which it has started since the beginning of Telemig 's prepaid operations . ",1.0
18010,Turnover rose to EUR21m from EUR17m . ,1.0
18011,"Xerox and Stora Enso have teamed up to tailor the iGen3 to the short-run , on-demand packaging market . ",1.0
18012,YIT Construction and the town of Riihim+ñki have signed a lease contract whereby the town will occupy the Travel Centre office facilities . ,1.0
18013,"The upgrade is intended to raise the network capacity from 450 MHz to 630 MHz in several cities , enabling bi-directional services for digital television as well as broadband data . ",1.0
18014,"According to its notice , Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled . ",0.0
18015,"At the same time , the market for automated liquid handling devices is already larger than that for pipettes , according to Biohit . ",0.0
18016,Efore 's CEO Reijo Maihaniemi said that the company has developed and already delivered power supply units to respective systems based on this technology to Chinese sector company ZTE Corp SHE : 000063 . ,0.0
18017,Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m . ,0.0
18018,"Lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , Zahariev said . ",1.0
18019,"Separately , YIT Corporation and Austrian firm E AG last week signed an agreement on the sale of E 's building system service business in Germany , Austria , Poland , the Czech Republic , Hungary and Romania for EUR 55 mln . ",1.0
18020,"The estimated value of the contract is EUR12 .4 m. Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry . ",0.0
18021,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people . ",0.0
18022,"The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies . ",0.0
18023,"To our members and partners , the use of IT will mostly be apparent in the increased efficiency of the results service , '' observes Perttu Puro from Tradeka . ",1.0
18024,Vacon controls a further 5 % of the company via investment fund Power Fund I. EUR 1.0 = USD 1.397 ,0.0
18025,"` This order is included in Wartsila 's order book in the second quarter , ' the company added . ",0.0
18026,`` Management decided at the end of 2005 to increase cathode copper capacity . ,0.0
18027,4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. . ,0.0
18028,"A data processing unit collects the data , calculates RVR values and provides the data to users via various interfaces . ",0.0
18029,"ALEXANDRIA , Va. , March 28 -- Pertti Salmi and Hanna Vuolteenaho , both of Oulu , Finland , and Sami Viitasaari of Ii , Finland , have developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced . ",0.0
18030,"ALEXANDRIA , Va. , Oct. 3 -- Markka A. Oksanen and Harald Kaaja , both of Helsinki , Finland , Juha Salokannel of Kangasala , Finland , and Arto Palin of Viiala , Finland , have developed a system for providing communications security . ",0.0
18031,"As earlier reported , Nokian Tyres is building a plant in the town of Vsevolozhsk in Russia 's Leningrad Region with an annual production capacity of 4 million tires . ",0.0
18032,"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % . ",-1.0
18033,"Finland 's Nokian Tyres and Kazakhstan 's Ordabasy Corporation signed an agreement to build a plant in Astana to produce car tires , Ordabasy chairman Dinmukhamet Idrisov said at a press conference . ",1.0
18034,"Furthermore , Bunge will also sign a licensing agreement for the Sunnuntai and Carlshamn Mejeri brands . ",1.0
18035,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger . ",0.0
18036,"In April 2005 , Neste separated from its parent company , Finnish energy company Fortum , and became listed on the Helsinki Stock Exchange . ",0.0
18037,"In Russia , Raisio 's Food Division 's home market stretches all the way to Vladivostok . ",0.0
18038,"In September 2010 , the Finnish group agreed to buy Danish company Rose Poultry A-S for up to EUR23 .9 m in a combination of cash and stock . ",1.0
18039,Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 . ,0.0
18040,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland . ,0.0
18041,It has80 branches in Finland with annual revenue in Finland of ? ,0.0
18042,"KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB . ",1.0
18043,"MILAN ( AFX ) - The Italian shipping group Grimaldi has increased its stake in the Finnish company Finnlines to 35.4 pct from the 30.5 pct held in June , according to news agency ANSA . ",0.0
18044,Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services . ,0.0
18045,"Production capacity will rise gradually from 170,000 tonnes to 215,000 tonnes . ",1.0
18046,SHARE REPURCHASE 11.01.2008 In the Helsinki Stock Exchange On behalf of Sampo plc Danske Bank A-S Helsinki Branch ,0.0
18047,Solidium picked up Tikkurila shares as a dividend at a book value of EUR15 .80 per share . ,0.0
18048,"The agreement will provide The Switch with double the converter capacity , whilst opening up further manufacturing locations in China . ",1.0
18049,The companies ' aim is to finalize the negotiations and sign the contracts at the start of October 2008 . ,0.0
18050,The companies signed the letter of intent for the sale on 17 September 2010 and envisaged to seal the actual agreement on 1 January 2011 . ,0.0
18051,"The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland . ",1.0
18052,"The contract covers installation , training and start-up services . ",0.0
18053,"The contract value amounts to about EUR11m , the company added . ",0.0
18054,"The expanded agreement covers the sale , marketing and distribution of Benefon 's navigation and locator devices in China . ",0.0
18055,"The OMX Nordic 40 ( OMXN40 ) index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed up 0.43 % at 1,138.84 points on Wednesday . ",1.0
18056,To be number one means creating added value for stakeholders in everything we do . ,0.0
18057,"Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit . ",1.0
18058,"- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Bank said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -LR ",1.0
18059,- Provides summary of the medical equipment pipeline products that the company is developing . ,0.0
18060,"`` Of course , we are in talks with all those coming up with new projects that involve material handling , '' Konecranes President and CEO Pekka Lundmark said , when asked whether it was talking to Reliance Industries for supplying equipment to its upcoming refinery in Jamnagar . ",0.0
18061,`` Residentialconstruction in particular has picked up in several markets . ,1.0
18062,`` Ruukki is now included on DJSI World for the second year running and the European DJSI STOXX for the third year running . ,0.0
18063,"A corresponding increase of 85,432.50 euros in Ahlstrom 's share capital has been entered in the Trade Register today . ",0.0
18064,"A In August 2007 , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , central Lithuania . ",0.0
18065,"After the transaction , Alma Media raised its stake in Talentum to 30.65 % of the shares and some 31.12 % of voting rights . ",1.0
18066,Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date . ,0.0
18067,"ALEXANDRIA , Va. , July 11 -- Hannu Kahonen of Juuka , Finland , has developed an ornamental design for a handle for fire pit door , the U.S. Patent & Trademark Office announced . ",0.0
18068,"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced . ",0.0
18069,Aspocomp intends to set up a plant to manufacture printed circuit boards with an investment of Rs310 crore . ,0.0
18070,"Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing a project in St Petersburg , comprising about a million square meters of residential space , two hospitals and several schools and nurseries . ",0.0
18071,"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories . ",0.0
18072,Calls to the switchboard and directory services have decreased significantly since our employees now have up-to-date contact information from all their colleagues and customers on their phone and can place the call directly . ,0.0
18073,"Cargotec 's share capital after the increase totals 64,046,460 euros . ",0.0
18074,"Cargotec 's share capital after the increase totals EUR 64,299,180 . ",0.0
18075,"Compared with the FTSE 100 index , which rose 28.3 points or 0.5 % on the day , this was a relative price change of 2.3 % . ",1.0
18076,Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 . ,1.0
18077,"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 . ",1.0
18078,Estonia 's beer market overall grew three percent last year to 130 million liters . ,1.0
18079,Finnish food company Raisio Oyj HEL : RAIVV said on Friday it has wrapped up the divestment of its margarine operations to US sector player Bunge Ltd NYSE : BG for EUR80m USD119 .2 m . ,0.0
18080,Finnish lifting equipment maker Konecranes HEL : KCR1V said on 29 July 2009 it has raised its stake in Austrian manipulator maker ACS Konecranes to 80 % and bought German sector player Knight Europe . ,1.0
18081,Following the increase the company+óEUR TM s capital totals 5.5 mln Romanian lei $ 1.98 mln-1 .56 mln euro . ,0.0
18082,"HELSINKI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct . ",1.0
18083,"In 2008 , it generated net sales of EUR 9.3 million USD 13.1 m . ",0.0
18084,Jacobs has been supporting Storengy 's investment of developing storage sites since 2006 as owner 's engineer . ,0.0
18085,"ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility . ",1.0
18086,Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats . ,1.0
18087,"Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float . ",0.0
18088,Rental of building equipment accounted for 88 percent of the operating income . ,0.0
18089,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations . ",0.0
18090,Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 . ,0.0
18091,"The acquisition is part of Suomen Helasto 's strategy to expand the LukkoExpert Security chain , Suomen Helasto CEO Kimmo Uusimaki said . ",0.0
18092,"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts . ",0.0
18093,The business to be divested generates consolidated net sales of EUR 60 million annually and currently has some 640 employees . ,0.0
18094,"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 . ",0.0
18095,The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards . ,1.0
18096,The company plans to spend the proceeds from the rights offering for strengthening its balance sheet . ,0.0
18097,"The contract covers the manufacturing , surface-treatment and installation of the steel structures . ",0.0
18098,"The corresponding increase in the share capital , EUR422 ,754 , has been entered in the Trade Register today . ",0.0
18099,"The corresponding increase in the share capital , in total EUR 300,00 was registered in the Finnish Trade Register on May 8 , 2008 . ",0.0
18100,"The corresponding increase in the share capital due to these subscriptions with the warrants , in total EUR 1,860.74 , was registered with the Finnish Trade Register on January 4 , 2008 . ",0.0
18101,The Group aims to increase its net sales and comparable operating profit in 2006 . ,1.0
18102,The order also includes start-up and commissioning services . ,0.0
18103,"The order consists of capacity expansion , maintenance services and new charging functionality , the company said . ",0.0
18104,The phones are targeted at first time users in growth markets . ,0.0
18105,"The repayment of EUR 105 million debenture bonds is related to the Company 's previous announcement on October 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds . ",0.0
18106,The revenues of the business reached NOK 12 million for 2008 . ,0.0
18107,"The subscriptions increase Cargotec 's share capital by 36,780 euros . ",1.0
18108,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 . ,0.0
18109,"Tikkurila Powder Coatings has some 50 employees at its four paint plants , which generated revenues of EUR2 .4 m USD3 .3 m in 2010 . ",0.0
18110,"UK 's Sarantel to outsource part of its processes to Elcoteq plant in Estonia LONDON , Oct 13 , BNS - The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn . ",0.0
18111,"Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 . ",0.0
18112,We have made long-term investments in developing the system 's implementation model . ,0.0
18113,"With the launch of new 3G handsets , Nokia aims to become the winner in China 's 3G market as it did in the 2G market . ",1.0
18114,VNH generates annual net sales of about 5 mln eur and employs 21 people . ,0.0
18115,"Earnings per share ( EPS ) for the first quarter 2007 amounted to EUR0 .07 , up from EUR0 .04 . ",1.0
18116,"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars . ",-1.0
18117,"Rautakesko 's business operations in Norway and Russia , acquired in July 2005 , are included in the figures of the comparable period , impacting sales growth starting from August . ",0.0
18118,"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn . ",1.0
18119,Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year . ,-1.0
18120,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing . ,-1.0
18121,"However , the growth margin slowed down due to the financial crisis . ",-1.0
18122,"Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market . ",1.0
18123,"`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said . ",1.0
18124,"In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety . ",1.0
18125,"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales . ",1.0
18126,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters . ",1.0
18127,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters . ",1.0
18128,"Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M . ",1.0
18129,More staff has been recruited in Japan to further complement its network of close to 50 service locations in more than 20 countries worldwide . ,1.0
18130,Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland . ,1.0
18131,"Ruukki Romania , the local arm of Finnish metal producer Ruukki , increased its capital by 900,000 euro ( $ 1.14 mln ) through cash contribution , it was reported on September 19 , 2006 . ",1.0
18132,"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP . ",1.0
18133,The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive . ,1.0
18134,"The tower it chose to add , due to go into operation in the summer , will increase total capacity to 80 broadsheet or 160 tabloid pages , with the ability to run 32 - and 48-page products side by side . ",1.0
18135,"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year . ",1.0
