,text,score
19835,the capital structure of solidium may be complemented by other financial instruments in the future   ,0.0
19836,the category was marked by maturity and the recession   ,0.0
19837,the chain is to unite 50 centres by the end of   ,0.0
19838,the company has some employees and an annual turnover of eur65  m  vaahto group is listed on the nordic exchange in helsinki   ,0.0
19839,the company is also seeking possibilities to relocate the luumaki personnel   some people   to other upm mills   ,0.0
19840,the company offers payroll services   including payroll processing   payroll tax administration   and employee pay services   including direct deposit   check signing   and readychex   ,0.0
19841,the company operates its business through two reportable segments   including banking and investment services   and non life insurance   ,0.0
19842,the company  s board of directors has proposed a dividend of eur0  per share for   ,0.0
19843,the company  s board of directors will propose a dividend of eur 14 for at the annual general meeting   ,0.0
19844,the company  s plant in russia will continue to make tyres for its near markets   while the plant in nokia in finland will manufacture tyres for other markets   ,0.0
19845,the company  s share is listed in the mid cap segment of the nasdaq omx helsinki   ,0.0
19846,the company  s share is quoted on nasdaq omx helsinki rautaruukki oyj   rtrks   ,0.0
19847,the company said that it has started to investigate streamlining its operations in order to meet the tightening competition on the mobile phone charger market   ,1.0
19848,the company then said it will focus its resources on clinical research   ,0.0
19849,the company turnover amounted to meur 9 in   ,0.0
19850,the company website is www ahlstrom com   ,0.0
19851,the company will be part of teleste  s video and broadband solutions business area   ,0.0
19852,the company will publish its financial statement for on february     ,0.0
19853,the company will release its results on february   ,0.0
19854,the company will use the money for product development and research activities through in its key markets finland   germany   italy and france   ,0.0
19855,the continued operations mean the structure after the restructuring of the aspocomp group including aspocomp oulu and the headquarter operations   ,0.0
19856,the contract covers turnkey deliveries to all five airports operated by the authority    john f kennedy   laguardia   newark   teterboro and stewart international   ,0.0
19857,the contract includes heating plant equipment and associated installation work   ,0.0
19858,the contract involves refurbishing the bathrooms of units as well as re plumbing their water and sewer pipes   ,0.0
19859,the contracts comprise turnkey orders for roro systems for two roro cruise vessels under construction for viking line and tallink   ,0.0
19860,the cost of the deal could range from million to million euros depending on the financial results of the two companies in   the statement says   ,0.0
19861,the cranes would be installed onboard two freighters ordered by singaporean ship owner masterbulk   ,0.0
19862,the customers will have an access to integrated propeller and gear packages from one source   ,0.0
19863,the deal is subject to approval by the norwegian competition authorities   ,0.0
19864,the deal means that ten persons in three countries will transfer to tieto   ,0.0
19865,the deal will have no significant effect on the acquiring company  s equity ratio   ,0.0
19866,the deliveries are scheduled for the summer and autumn of   ,0.0
19867,the development of the technological park   which will specialize in telecommunications and information technologies   is part of the state program for the formation of technoparks for hi tech sectors in russia   ,0.0
19868,the e commerce site and flagship will be managed by marimekko north america retail llc   a subsidiary established in the u s  last year   ,0.0
19869,the final price will be specified by may   the acquiring company said   ,0.0
19870,the finland based company says it will move into an existing 000 square foot facility in september   ,0.0
19871,the finnish business delegation includes representatives from over companies that include nokia corp   finnfund   outokumpu oyj   oko bank   alteams oy and cargotec corp    ,0.0
19872,the finnish company is building a 000 mt year biodiesel plant in singapore   ,0.0
19873,the firm  s uk head office is in rugby road   lutterworth   ,0.0
19874,the first group of customers to be trained will be paint shop owners and their assistants   ,0.0
19875,the first stage of the contract covers stores and cash registers   ,0.0
19876,the fish content of the nuggets is     and the fish comes from canada and finland   ,0.0
19877,the following information was released by comptel   tomorrow the chairman of the federal communications commission is scheduled to deliver the national broadband plan to congress   ,0.0
19878,the front surfaces of these valve plates are directed towards each other   ,0.0
19879,the ground barleycorn has been fully produced in finland and will be available in stores as of the beginning of   ,0.0
19880,the implementation of the deal is subject to the approval by the finnish competition authority   ,0.0
19881,the inaugural speech will be given by hannu kyrolainen   finland  s ambassador to the czech republic   ,0.0
19882,the increase range will vary up to     ,0.0
19883,the initial estimated total value was eur and the final award value was eur   ,0.0
19884,the internal revenue service sees about percent of all taxpayers wait until the last two weeks to file   with about million returns filed in april   ,0.0
19885,the latest date for registration is on april     ,0.0
19886,the lay offs will affect people out of the total okmetic employees in finland   ,-1.0
19887,the line will run fully underground and will comprise stations which will be executed in two implementation stages   ,0.0
19888,the majority of the company  s personnel in finland is temporarily laid off from one to six weeks in the period from february to june period   ,-1.0
19889,the mall will be financed on a parity basis by pearl plaza llc   the joint venture company established by the chinese investor shanghai industrial investment holdings co ltd   and srv group   ,0.0
19890,the maximum amount of the capital loan will be eur30m and the minimum subscription    eur10    ,0.0
19891,the maximum number of new shares to be offered is million   ,0.0
19892,the measures taken will cause one time costs during the final part of   ,0.0
19893,the mill will have capacity to produce 000 tonnes of pulp per year   ,0.0
19894,the money will be spread mainly over and   the company said   ,0.0
19895,the natural source of isoprene is the tree species hevea brasiliensis   also known as the rubber tree   ,0.0
19896,the new activity will incur an investment of about meur   ,0.0
19897,the new company will likely hold an ipo on the nyse or another international stock exchange   according to altimo which manages the alfa group  s telecommunications assets and teliasonera  s agreement   which has been published on the website of the u s  securities and exchange commission   ,0.0
19898,the new majority owners of aspocomp thailand co    ltd are certain private persons belonging to immediate circle of aspocomp  s present joint venture partner   saha pathana inter holding plc    ,0.0
19899,the new organization consists of two business units   charging   messaging and finance   administration   ,0.0
19900,the new sepa cads will replace finnish bank cards   ,0.0
19901,the order comprises all production lines for a plywood mill   company said in a statement received by lesprom network   ,0.0
19902,the order comprises four ball mills   which will be organized in two different streams for treating ore in the pilanesberg platinum mine   ,0.0
19903,the order includes a new crecent former   headbox   and reel   ,0.0
19904,the output of the contracts totals mwe   ,0.0
19905,the parties have agreed not to disclose the price of the deal   the group said in a press release   ,0.0
19906,the parties have agreed not to disclose the transaction value   ,0.0
19907,the payment date is march     ,0.0
19908,the platform is based built on intel s second generation mid platform   called moorestown   ,0.0
19909,the price of the 000 kroon par value bonds was 51 kroons in the primary issue   ,0.0
19910,the proposal by the board of directors on the issuance of option rights will otherwise correspond to the proposal by the board of directors in the notice to the general meeting   ,0.0
19911,the purchase sum is about eur 10mn us  97 mn   ,0.0
19912,the recruitment is related to the relocation of stora enso  s research operations to karlstad   central sweden   ,0.0
19913,the remote radio head module will be available at 4w power for 5 ghz and 5 ghz tdd frequency bands   ,0.0
19914,the report examines the medical equipment business structure and operations   history and products   and provides an analysis of its key medical equipment revenue lines   ,0.0
19915,the restructuring measures will not affect the production of packaging printing material   ,0.0
19916,the sale   comprising the margarine business in finland and poland   follows the approval of the polish competition authorities earlier in october   ,0.0
19917,the sale of savcor face to cencorp will result in a profit or loss which can not yet be determined   owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates   ,0.0
19918,the sale will be finalized in september or october   the company said   ,0.0
19919,the share capital of alma media corporation business id 4 is eur 767 80 and it is divided into 612 shares   ,0.0
19920,the shares subscribed for under the stock options were registered in the trade register on january   as of which date the new shares will establish shareholder rights   ,0.0
19921,the ship cranes   which will be manufactured by macgregor  s partner plants in china   will be delivered between 2010 for vessels ordered by chinese cosco   german peter dohle and hong kong based cido shipping   ,0.0
19922,the ship unloader is totally enclosed along the entire conveying line to the storage facilities   ,0.0
19923,the site will cover over six hectares   ,0.0
19924,the study was not designed to enable formal statistical evaluation of therapeutic activity   the company said   ,0.0
19925,the transaction will take place without payment of merger consideration   ,0.0
19926,the unit is planned to be operational during the second half of and in full stream in   ,0.0
19927,the wireless industry is bracing itself for the iphone   which will launch on june   ,0.0
19928,their offering also covers localisation services related to production transfer to the finnish company  s customers that already have production in asian market or have made the decision to transfer production there   ,0.0
19929,they both will report to oriola kd  s chief executive officer eero hautaniemi   ,0.0
19930,this is the company  s first contract abroad   ,0.0
19931,this release is not an offer of securities for sale into the united states or elsewhere   ,0.0
19932,this solution is an extension to the existing online mediation solution delivered earlier by comptel and ibm   ,0.0
19933,through its partnership with finnish paulig  s danish subsidiary oscar   puljonki acquired a sales organization in the european market   ,0.0
19934,tieto in latvia is represented by it services companies tietoenator alise and tietoenator   which has operations in the industries of financial services cards   retail and logistics and it outsourcing and managed services   ,0.0
19935,together with latvia   cramo will operate rental outlets in the baltic states   ,0.0
19936,two other sites will be included later on   ,0.0
19937,under a preliminary estimation   the technology park will measure about 000 square meters   ,0.0
19938,upon completion of the sale proha would get some usd12  m for its stake in artemis   ,0.0
19939,valga lihatoostus markets its products under the maks   moorits trademark   ,0.0
19940,we know that it exists      artemyev said   ,0.0
19941,we offer our customers solutions based on renewable raw materials   ,0.0
19942,when dialing in   the participants should quote as conference id   ,0.0
19943,work on the assignment has already started and is due for completion in spring   ,0.0
19944,yesterday   legrand issued its e300 million fixed rate deal maturing   ,0.0
19945,yvonne jones is owner of chameleon interiors   ,0.0
19946,zao yit moskovia builds housing in moscow and its surrounding cities   ,0.0
19947,bawag   is to issue a benchmark   covered deal   ,0.0
19948,jvc will stop producing dvd players in brazil   jvc do brazil   a subsidiary of japan  s jvc group announced it will stop the production of dvd players in brazil   ,0.0
19949,swedbank hypotek   is to issue a benchmark   fixed rate covered deal in euros   maturing january   ,0.0
19950,argentine agricultural export company calafate has tapped compatriot firm finnegans for a software solution   the latter company said in a statement   ,0.0
19951,finnish printed circuit boards   pcbs   maker aspocomp group oyj said on december   it named henry gilchrist senior vice president of the group  s asian operations   as of january     ,0.0
19952,  nordic infrastructure construction is one of our strategic growth areas   ,0.0
19953,  sanoma is a buyer not a target     he said   ,0.0
19954,   after the transaction   tikkurila has no powder coatings related operations      the company said   ,0.0
19955,   if you need malware removal tools   type the url of your vendor of choice directly into the browser bar and use links on their website      wrote trend micro  s rik ferguson on monday   ,0.0
19956,   it wo n t happen overnight   ,0.0
19957,   printed fabrics and related design expertise have always been the core of marimekko  s business and brand   ,0.0
19958,   serving customers locally is one of the cornerstones of customer focus for us   ,0.0
19959,   we know there are some of our own people out there      ,0.0
19960,  lemiste city is the environment for a knowledge based economy providing work for 300 people with the total turnover of its companies amounting to eek 4 bn      said   lo p  rnits   chairman of the supervisory board of   lemiste city and mainor   ,0.0
19961, may   finnish company lemminkainen oyj   hel   lem1s   said today that it will construct an office building at toolonlahti in downtown helsinki   without disclosing financial details   ,0.0
19962, november   finnish paints and coatings company tikkurila oyj   hel   tik1v   said today that finnish state owned investment company solidium oy sold its 7   stake in the company for a total of eur98m   ,0.0
19963, november   finnish sports equipment maker amer sports oyj   hel   ameas   said today it has obtained a eur30m schuldschein note loan from a pool of international investors   ,0.0
19964, january   scandinavian lenders sampo bank   hel   samas     pohjola bank   hel   poh1s   and svenska handelsbanken   sto   shb a   have provided a eur160m   usd213m   line of credit to lemminkainen oyj   hel   lem1s     the finnish construction firm said on friday   ,0.0
19965, workers in   m  l will be affected by the close down   ,-1.0
19966,a coker crane will be supplied to tesoro corporation  s golden eagle refinery in martinez   california   while a similar crane will be delivered to bp  s castell refinery in spain   ,0.0
19967,a few employees would remain at the oulu plant in support functions for other group units   ,0.0
19968,a huge issue for us is the button placement   ,0.0
19969,a merger between upm and finnish swedish stora enso is not likely either   ,0.0
19970,a paper mill in the central maine town of madison soon will have a new owner   ,0.0
19971,a total   of the order value was booked in the fourth quarter of and the remainder will be booked in the second quarter of   ,0.0
19972,a total of talvivaara mining company plc  s new shares were subscribed for during the period between may   and june   under the company  s stock option rights 2007a   ,0.0
19973,a total of 244 new citycon shares with a nominal value of eur 35 per share were subscribed on april exercising the a b c options based on the company  s stock option plan   ,0.0
19974,a total of 330 new citycon shares with a nominal value of eur 35 per share were subscribed in december exercising the a b c options based on the company  s stock option plan   ,0.0
19975,abn amro capital has agreed to sell its helsinki based designer homeware producer   iittala oyj   to crosstown consumer products group fiskars corp    for eur230 million to eur235 million     million to   million     ,0.0
19976,finland based stockmann group has closed seven franchising sports stores nike in russia   ,-1.0
19977,finnish beverage company olvi is one of the last listed companies in finland that has not yet published its financial result for the second quarter of   ,0.0
19978,finnish department store group stockmann is planning to acquire about eur 141mn through a directed issue and a rights offering   ,0.0
19979,finnish kemira group  s ceo   lasse kurkilahti   says the group  s structural reorganisation will continue for at least a year   ,0.0
19980,finnish power company fortum reports   of its electricity was generated without carbon dioxide emissions in   ,0.0
19981,finnish rautaruukki  s engineering division ruukki engineering will re organise its operations in the mo i rana plant in norway   ,0.0
19982,in finland   sampo bank   now part of the danske bank group   will lay off staff from the administrative and support functions   ,-1.0
19983,local government commissioner of   m  l   kurt svensson   says he will contact the management of finnish company componenta to find out if there are any alternatives to the company  s decision to close down its plant in   m  l   ,0.0
19984,private equity investor capman   the owner of finnish lumene cosmetics company   is planning to list lumene   ,0.0
19985,scanfil   a systems supplier and contract manufacturer to the communications sector   will give notice to productional employees   and temporarily lay off employees at the company  s plant in sievi   in finland   ,-1.0
19986,scanfil   a systems supplier and contract manufacturer to the communications sector   will start personnel negotiations in oulu   in finland   to lay off staff temporarily   ,-1.0
19987,swedish engineering consultant firm etteplan is to establish a unit in town borl  nge   by the turn of the month march april   ,0.0
19988,the finnish investment company sponda is conducting negotiations to acquire the business center dukat palace located in the center of moscow   from london   regional properties   ,0.0
19989,according to finnish fim bank   alpro  s price would be around eur 100mn 150mn   ,0.0
19990,according to heikkil     more than just    refreshment and energy    will soon be found in soft drinks also in finland   ,0.0
19991,according to hk ruokatalo   almost all the meat used by the company comes from finland   ,0.0
19992,according to l  nnen tehtaat  s ceo matti karppinen   the company aims to deliver fish products to its customers a day earlier than it currently does   ,0.0
19993,according to olvi   the company is already negotiating new agreements   ,0.0
19994,according to saarioinen  s managing director ilkka m  kel     the food industry sector has a significant excess of production machinery   ,0.0
19995,according to the announcement of the helsinki stock exchange the share of sentera shall be delisted from the nm list of the helsinki stock exchange accordingly   ,0.0
19996,activities range from the development of natural resources to the retailed marketing of finished products   ,0.0
19997,additionally   information on business segments   competitors and future outlook are provided   ,0.0
19998,additionally   the company will use the solutions to automate the preparation of financial statements according to ifrs standard   ,0.0
19999,affecto has participated in the program for the development of the norwegian pension system since   ,0.0
20000,affecto will provide a new efi data warehouse and reporting solution   behavioural scoring system supporting operational decision processes and data migration from old legacy systems to the new efi system   ,0.0
20001,affectogenimap builds highly customised it solutions for its customers in finland and the baltic countries   ,0.0
20002,after april cencorp will not have any own employees in the territory   ,0.0
20003,after buying eukor car carriers percent stake   grimaldi group is now the sole owner of the swedish roll on   roll off port of wallhamn   ,0.0
20004,after completion of the acquisition   poyry  s oil and gas expertise will cover multi discipline engineering and consulting services across the complete oil and gas asset lifecycle   including deepwater engineering services   ,0.0
20005,after the restructuring   upm  s average paper machine capacity in europe will be 000 tons   000 short tons   in coated magazine paper and 000 tons   000 short tons   in coated fine paper   ,0.0
20006,after the transaction   m real will own   in metsa botnia and upm        ,0.0
20007,after the transaction   tikkurila has no powder coatings related operations   ,0.0
20008,ahlstrom corporation stock exchange announcement 4 ahlstrom corporation will publish its first quarter financial results on friday   april   approximately at 30 a m  finnish time   ,0.0
20009,ahms will also offer hotel and hotel project consultancy   management services   brand franchise   training and sales and marketing services on a pan india basis   ,0.0
20010,aktia forecasts finland  s inflation at 1   in   ,0.0
20011,aldata noted that its voice supply chain technology approach enables vdw to integrate with warehouse management systems   ,0.0
20012,aldata solution oyj stock exchange release august   at 00 am aldata shares subscribed for with stock options a total of 000 new shares of aldata solution oyj have been subscribed for with the company  s 2003a stock options   ,0.0
20013,alexandria   va    dec     united states patent no  853   issued on dec    was assigned to nokia corp    espoo   finland     ,0.0
20014,alexandria   va    dec     united states patent no  854   issued on dec    was assigned to outotec oyj   espoo   finland     ,0.0
20015,alexandria   va    jan     united states patent no  862   issued on jan    was assigned to kemira chemicals inc    marietta   ga      ,0.0
20016,alexandria   va    march    jaakko vilo of turku   finland   has developed a panel press   ,0.0
20017,alexandria   va    may    matti harkonen and pentti sipponen   both of espoo   finland   osmo suovaniemi of helsinki   finland   and tapani tiusanen of vantaa   finland   have developed a paper web press device   ,0.0
20018,alexandria   va    oct     hans otto scheck of espoo   finland   has developed a method of identifying remote radio units in a communication system   ,0.0
20019,alexandria   va    oct     united states patent no  804   issued on sept    was assigned to vacon oyj   vaasa   finland     ,0.0
20020,alma media corporation press release march tyrvaan sanomat and paikallissanomat being bought by suomen paikallissanomat two local papers   tyrvaan sanomat and paikallissanomat   appearing in sastamala and its neighbouring municipalities   are to be bought by suomen paikallissanomat oy   ,0.0
20021,alma media corporation press release march   tyrv    n sanomat purchase confirmed the business operations of tyrv    n sanomat oy will be transferred to suomen paikallissanomat oy   ,0.0
20022,also finnish industry investment   a government owned investment company   will participate in the project   ,0.0
20023,also in latvia   we act as a partner for bakery customers in both production and product development   ,0.0
20024,altogether capman employs approximately people in helsinki   stockholm   copenhagen   oslo   moscow and luxembourg   ,0.0
20025,altona stated that the private company of altona chairman kevin maloney   tulla resources   would take up its entitlement in full   ,0.0
20026,an acquisition of teliasonera would be france telecom  s biggest since its purchase of orange plc for  8 billion     1 billion   and would create the world  s fourth largest telecom company behind at t inc    verizon communications inc  and ntt corp  of japan   ,0.0
20027,an earn out payment of up to 0 mln euro     3 mln   can also be paid depending on intellibis financial performance in   ,0.0
20028,an eu law on the issue may be introduced around   ,0.0
20029,another firm air liquide was exempted because it left the market in   ,0.0
20030,apartments of yit home may be purchased in regions of russia   where yit subsidiaries carry out their activities   moscow and moscow region   st  petersburg   ekaterinburg   kazan and rostov on don   ,0.0
20031,approximately sek million in repayments has been demanded for overcharging in the stockholm area   with the remaining sek million taken from the western coast   the inspectorate said   ,0.0
20032,arena partners oy is a development company for electronic business   ,0.0
20033,as a condition to the deal   savcor alfa has to have bought photonium and akseli lahtinen inc   s business operations prior to the deal   ,0.0
20034,as a result   the company has decided it will implement fixed term temporary lay offs   ,-1.0
20035,as a result   the company will temporarily lay off   of the whole personnel   approximately persons at kirkkonummi and nivala factories   ,-1.0
20036,as of july     the market cap segments will be updated according to the average price in may   ,0.0
20037,as part of the agreement   aspocomp will also give meadville a pct slice of a subsidiary operating in oulu   finland   ,0.0
20038,as part of the reorganisation   pohjola insurance  s field staff for private customers will join the payroll of local cooperative banks from the beginning of october   ,0.0
20039,as part of the reorganization   kauko telko ltd will be divided into telko ltd   leipurin ltd   hamina terminal services ltd and kaukomarkkinat ltd    ,0.0
20040,aspo  s group structure and business operations are continually developed without any predefined schedules   ,0.0
20041,aspo serves demanding business to business customers   ,0.0
20042,aspocomp said it will spin off its chinese and indian units   and some equipment from its salo plant in finland   into a newly formed unit   most of which it will then sell on to hong kong listed meadville   ,0.0
20043,at some point   it will spread also to iran and iraq   ,0.0
20044,at the end of last week   protalix biotherapeutics inc   amex   plx   published a prospectus for a first offering on amex of about   of its share capital   ,0.0
20045,at the end of march   the company  s loans amounted to eur 113 mn   ,0.0
20046,at the moment   there are approximately vianor sales offices in russia   ,0.0
20047,barclays plc   lse   barc     nyse   bcs     credit agricole sa   epa   aca     cagr   ,0.0
20048,based on the design of previous handsets   the nokia e72 and nokia e63 this symbian based model is promised to offer direct access to over per cent of the world s corporate email through mail for exchange and ibm lotus notes traveler   ,0.0
20049,basware business transactions service enables the customer to receive and send invoices in an electronic format   ,0.0
20050,basware finances the acquisition with a bank loan   ,0.0
20051,basware invoice processing   basware contract matching   basware order matching and basware kpi reporting tool are part of the basware  s enterprise purchase to pay product suite   ,0.0
20052,basware invoice processing   basware contract matching   basware order matching and basware kpi reporting tool are part of the basware  s enterprise purchase to pay solution suite   ,0.0
20053,beef imports fell slightly from   to 14mn kilos   ,0.0
20054,benefon will turn the salo unit into a b2b business unit and establish a b2c business unit in the uk   ,0.0
20055,berling capital   umo capital and veikko laine are the biggest shareholders in amanda capital   ,0.0
20056,bluewin security is available as a monthly subscription   ,0.0
20057,blyk is launching first in the uk market in mid   with other markets to follow   ,0.0
20058,body es vostok also owns stakes in power sales companies mosenergosbytbody   rts   mssb     9       altaienergosbyt         saratovenergo   rts   sare   body   36     and tambov power sales company   rts   tasb     01       all ofbodywhich it received from the distribution balance   ,0.0
20059,both sources said nokia would unveil its new phone code named    tube    on oct  at an analyst and media event in london   ,0.0
20060,byline   tim moran cellular phone giant nokia corp  is offering   1 billion for digital map supplier navteq corp    of chicago   ,0.0
20061,capital base and capital adequacy measurement is based on approaches under basel ii   ,0.0
20062,capman   with offices in helsinki   stockholm   copenhagen and oslo   manages nordic buyout   mezzanine   technology   life science and real estate funds with approximately eur2  bn in total capital   ,0.0
20063,capman  s first real estate fund   which had a total investment capacity of   euro   million and closed in june   invested in commercial properties in the helsinki metropolitan area   ,0.0
20064,cardona slowed her vehicle   turned around and returned to the intersection   where she called   ,0.0
20065,cargotec  s brands   hiab   kalmar and macgregor   are global market leaders in their fields and their solutions are used on land and at sea   wherever cargo is on the move   ,0.0
20066,cencorp would focus on the development   manufacture and marketing of standard products for production automation   ,0.0
20067,changes to the as built models from the design were communicated to the subcontractors to accommodate them into the steel and grc fabrication process   ,0.0
20068,choose from a giant countdown with red head or rainbow trout    or the giant shad rap in perch color   ,0.0
20069,closing of such transaction took place today   ,0.0
20070,cohen   steers   inc    534 shares representing 985   of the share capital and voting rights   ,0.0
20071,cohen   steers   inc    534 shares representing 985   of the share capital and voting rights   ,0.0
20072,com and possibly also through photo msn   ,0.0
20073,companies evaluated in the report include aladdin   ca   f secure   kaspersky   marshal   mcafee   microsoft   panda   proofpoint   sophos   symantec   trend micro   tumbleweed   and websense   ,0.0
20074,comptel corporation sami ervio president and ceo distribution   nasdaq omx helsinki major media comptel dynamic oss solutions enable telecom service providers to deliver services flexibly and charge them effectively   ,0.0
20075,connectivity services include outsourced scan and capture which transfers paper invoices into electronic format and basware business transactions service enables the customer to receive and send invoices in an electronic format   ,0.0
20076,consumption is forecast to grow by about     ,1.0
20077,country     finland sector   construction real estate target   pohjolan design talo oy buyer   capman oyj vendor   ruukki group oyj deal size in usd   6 m type   divestment status   agreed ,0.0
20078,country     switzerland sector   pharmaceuticals target   synosia therapeutics holding ag buyer   biotie therapies corp deal size in usd   4 m type   corporate acquisition financing   all stock status   closed ,0.0
20079,country     germany sector   construction real estate   machinery engineering target   caverion gmbh buyer   yit oyj deal size in usd   3 m type   corporate acquisition status   agreed ,0.0
20080,cramo is a service company specialising in construction machinery and equipment rental and rental related services   as well as the rental and sale of modular space   ,0.0
20081,cramo plc is a service company specialising in construction machinery and equipment rental and rental related services   as well as rental and sale of modular space   ,0.0
20082,credit november   finnish glass technology company glaston oyj abp   hel   gla1v   said today it concluded a eur74m revolving credit facility agreement with its core banks   ,1.0
20083,cs cabot exports   of its production mainly to goodyear   bridgestone and michelin plants in poland   as well as to germany  s michelin or italy  s pirelli through the company  s logistics center in paris   stefan said   ,0.0
20084,currently   the plant operates on full capacity   ,0.0
20085,danske bank is denmark  s largest bank with 5 million customers   ,0.0
20086,decisions are to be made as quickly as possible   ,0.0
20087,deliveries by outotec will take place over months   ,0.0
20088,deliveries of nokia   nokia and nokia are expected to start in the second quarter of   ,0.0
20089,delivery is due in the second half of   ,0.0
20090,den bosch based tomtom is europe  s largest maker of automotive navigation devices   while cayman islands based garmin is larger in the u s  and overall   ,0.0
20091,depending on the market situation   such projects are sold after to years after completion   ,0.0
20092,due to pirkka beer   olvi  s brewery in iisalmi is moving to day   hour work shifts   ,0.0
20093,during the rally   which was authorized by the city administration   a consulate official came out to the workers   spoke to them and took a letter from them   ,0.0
20094,efore has decided to establish a company for eletric vehicle   ev   business in china   ,0.0
20095,elcoteq dongguan was established in in the nancheng district of dongguan   china and is one of elcoteq s four volume manufacturing plants in the asia pacific region   ,0.0
20096,elcoteq se stock exchange announcement february   at 00 am   eet   elcoteq will publish its financial statements bulletin on wednesday   february   at 00 am   eet     ,0.0
20097,electricity consumption grows with higher frequencies   ,0.0
20098,elisa has commissioned finland  s poyry telecom oy to conduct a study of reception in some of estonia  s largest cities besides tallinn   ,0.0
20099,elsewhere   the tendency is towards more developed packaging than before   ,0.0
20100,equipment will be manufactured in vaahto  s workshop in hollola   finland and is scheduled for shipments during the first quarter of   ,0.0
20101,eriikka s  derstr  m has previously held several positions in finance and control at nokia networks including acting as the business group controller and having the corporate controller position at nokia siemens networks   ,0.0
20102,estonia  s agriculture minister helir valdor seeder is in finland on a two day visit   in the course of which he will meet with his finnish counterpart sirkka liisa anttila   ,0.0
20103,etteplan targets to employ at least people in borl  nge   ,1.0
20104,eur million of the transaction consideration was paid in the form of four year interest bearing vendor notes   ,0.0
20105,featuring the s60 user interface   this gram model also comes with a 4 inch quarter vga display and megabytes of internal memory   expandable through the micro secure digital slot   ,0.0
20106,feed companies suomen rehu and raisio do no import gmo feed   ,0.0
20107,financial   strategic and operational factors are considered   ,0.0
20108,financial details were not disclosed   ,0.0
20109,financial details were n t disclosed   ,0.0
20110,financial terms were not disclosed   ,0.0
20111,financial terms were n t disclosed   ,0.0
20112,finland  s technopolis is planning to bring the first section of a technopark on stream in st  petersburg at the end of   kari mikkonen   vice president of technopolis   told reporters in helsinki   ,0.0
20113,finland based companies   l  nnen tehtaat and raisio   have decided to dissolve the joint venture company zao scandic feed   which was established to start local animal feed business and feed production in northwest russia   ,0.0
20114,finnish drug distributor and wholesaler oriola kd oyj said on october   it named anne kariniemi vice president of its logistics and sourcing department as of january     ,0.0
20115,finnish electronics contract maker incap oyj said on january   it sold its manufacturing facilities in helsinki to local real estate company sponda oyj for 3 mln euro     8 mln     ,0.0
20116,finnish fibre based materials maker ahlstrom corp   hel   ahl1v   said today it decided to close down its spunlace composite production line number at chirnside plant in the uk by the end of march   ,0.0
20117,finnish investment company neomarkka is the main owner of kuitu finland  s successor   ,0.0
20118,finnish investment group neomarkka oyj   hel   nembv   said today that it will buy the former production facilities of kuitu finland ltd   as part of negotiations on the option to invest in specialty cellulose fiber business   ,0.0
20119,finnish investor scanfil oyj   hel   scf1v   said last friday it has bought million shares   or 96     in norwegian contract electronics manufacturer kitron asa   osl   kit   for nok 9 million   usd 4 m eur 1 m     ,0.0
20120,finnish property investor sponda said it has agreed a mln eur   five year mln credit facility with swedbank and a mln eur   seven year facility with oko bank   ,0.0
20121,finnish publisher alma media   hel   aln1v   said wednesday it has decided to further extend its eur1    usd2    apiece mandatory tender offer for media group talentum   hel   ttm1v     which started on august   until november   ,0.0
20122,finnish real estate company sponda oyj said on april   it would build vuosaari harbour service center at the port of helsinki   ,0.0
20123,finnlines said that the deal is part of its strategy to focus on its core businesses   ,0.0
20124,first industrial will seek leed designation for uponor  s new building and a 000 square foot speculative distribution center at first park lakeville   ,0.0
20125,following the move   stora enso holding in newpage will remain unchanged   ,0.0
20126,following the registration   the share capital of biotie is eur 556 10   ,0.0
20127,foodservice and consumer goods markets are served by approximately 000 people in manufacturing units and several sales offices in countries   ,0.0
20128,for the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the trade register   ,0.0
20129,fortum expects its annual capital expenditure in the next four to five years to be within a range of eur 8  billion   as earlier announced   ,0.0
20130,fortum had intended to spend as much as   euro   7 bn to become the sole owner of tgk   ,0.0
20131,fortum holds 2 pct of the share capital and 4 pct of the voting rights in the company   which it now plans to delist from the warsaw stock exchange   ,0.0
20132,founded in   quatrocon  s clientele consists of public sector builders   central trading companies and major construction firms   ,0.0
20133,from business line   may   sriperumbudur   may   nokia  s two key suppliers   aspocomp and wintek   are likely to start operations within three months in the nokia telecom park at sriperumbudur   km west off chennai   ,0.0
20134,f secure internet security is a security service for surfing the web   online banking and shopping   e mail   and other online activities   ,0.0
20135,f secure reported that     the first half of has seen a growing number of targeted malware attacks on individuals   companies   and organizations   ,0.0
20136,geneva   feb     tero aaltonen   finland has developed a radio resource control method   ,0.0
20137,germany  s innovational centers are united in focusing at companies   which aim at use of technologies and development of new kinds of activity   through supporting the beginner companies with the entire spectrum of their services   ,0.0
20138,glaston  s own glass processing unit   tamglass glass processing   is a manufacturer of high quality safety glass products   and operates in finland   ,0.0
20139,glaston  s own glass processing unit   tamglass glass processing   is a manufacturer of high quality safety glass products operating in finland   ,0.0
20140,global markets direct  s pohjola bank plc   financial analysis review is an in depth business   financial analysis of pohjola bank plc    ,0.0
20141,he is a chartered accountant in british columbia and alberta as well as a certified public accountant in washington state   ,0.0
